,도로조건,계약면적(㎡),건축년도,year,month,coivd,price_per_m2,전월세구분_월세,전월세구분_전세
8390,12,28.3,2007,2021,7,1,410.9187279151943,True,False
8391,12,28.3,2007,2021,10,1,336.71378091872793,True,False
8392,12,28.3,2007,2021,10,1,363.95759717314485,True,False
8393,12,28.3,2007,2021,8,1,333.18021201413427,True,False
8394,12,28.3,2008,2021,7,1,384.13427561837455,True,False
8395,12,28.3,2008,2021,4,1,414.452296819788,True,False
8396,12,28.3,2007,2021,8,1,326.6077738515901,True,False
8397,12,28.3,2007,2021,6,1,395.1943462897526,True,False
8398,12,28.3,2007,2021,8,1,330.14134275618375,True,False
8399,12,28.3,2010,2021,11,1,363.95759717314485,True,False
8400,12,28.3,2015,2021,6,1,405.05300353356887,True,False
8401,12,28.3,2007,2021,6,1,405.05300353356887,True,False
8402,12,28.3,2015,2021,6,1,405.05300353356887,True,False
8403,12,28.3,2008,2021,8,1,414.452296819788,True,False
8404,12,28.44,2021,2021,12,1,157.73558368495077,True,False
8405,8,29.0,2021,2021,2,1,343.6896551724138,True,False
8406,8,29.0,2014,2021,2,1,137.93103448275863,False,True
8407,12,29.04,2021,2021,12,1,154.47658402203857,True,False
8408,8,29.7,2011,2021,12,1,298.6868686868687,True,False
8409,12,29.75,2012,2021,6,1,392.03361344537814,True,False
8410,12,29.8,2007,2021,7,1,374.3959731543624,True,False
8411,8,30.0,2015,2021,1,1,224.23333333333332,True,False
8412,8,30.0,2017,2021,12,1,362.3666666666667,True,False
8413,8,30.0,2015,2021,1,1,224.23333333333332,True,False
8414,12,30.0,2010,2021,8,1,352.8666666666667,True,False
8415,12,30.0,2006,2021,12,1,292.3666666666667,True,False
8416,12,30.0,2015,2021,1,1,319.1,True,False
8417,8,30.0,2012,2021,2,1,303.1,True,False
8418,12,30.0,2008,2021,12,1,362.3666666666667,True,False
8419,12,30.0,2009,2021,11,1,397.6333333333333,True,False
8420,8,30.0,1989,2021,8,1,333.8,True,False
8421,8,30.0,2012,2021,5,1,273.3333333333333,True,False
8422,12,30.0,2007,2021,2,1,335.56666666666666,True,False
8423,12,30.0,2008,2021,12,1,295.7,True,False
8424,12,30.0,2011,2021,12,1,295.7,True,False
8425,8,30.0,2009,2021,9,1,242.86666666666667,True,False
8426,12,30.0,2007,2021,8,1,314.76666666666665,True,False
8427,12,30.0,2010,2021,1,1,273.6333333333333,True,False
8428,12,30.0,2010,2021,1,1,307.56666666666666,True,False
8429,8,30.0,2018,2021,12,1,295.7,True,False
8430,8,30.0,2018,2021,12,1,295.7,True,False
8431,12,30.0,2012,2021,12,1,295.7,True,False
8432,8,30.0,2021,2021,12,1,295.7,True,False
8433,8,30.0,2019,2021,2,1,307.6666666666667,True,False
8434,12,30.0,2007,2021,12,1,161.9,True,False
8435,8,30.0,2019,2021,2,1,237.6,True,False
8436,12,30.0,2012,2021,12,1,295.7,True,False
8437,12,30.0,2011,2021,12,1,295.7,True,False
8438,12,30.0,2011,2021,12,1,286.2,True,False
8439,8,30.0,2017,2021,2,1,289.06666666666666,True,False
8440,12,30.0,2011,2021,6,1,335.56666666666666,True,False
8441,12,30.0,2009,2021,12,1,295.7,True,False
8442,12,30.0,2011,2021,6,1,307.6666666666667,True,False
8443,8,30.0,1997,2021,8,1,222.36666666666667,True,False
8444,12,30.0,2011,2021,12,1,295.7,True,False
8445,8,30.0,1989,2021,12,1,304.76666666666665,True,False
8446,8,30.0,2019,2021,7,1,352.8666666666667,True,False
8447,12,30.0,2012,2021,8,1,397.6333333333333,True,False
8448,12,30.0,2012,2021,8,1,397.6333333333333,True,False
8449,8,30.0,2017,2021,7,1,335.0,True,False
8450,8,30.0,2018,2021,1,1,328.1666666666667,True,False
8451,12,30.0,2014,2021,4,1,100.0,False,True
8452,8,30.0,2012,2021,8,1,166.66666666666666,False,True
8453,12,30.0,2008,2021,12,1,150.0,False,True
8454,12,30.0,2018,2021,7,1,116.66666666666667,False,True
8455,12,30.0,2018,2021,7,1,116.66666666666667,False,True
8456,12,30.0,2018,2021,7,1,116.66666666666667,False,True
8457,12,30.0,2006,2021,12,1,166.66666666666666,False,True
8458,8,30.0,2012,2021,12,1,166.66666666666666,False,True
8459,8,30.0,2015,2021,12,1,166.66666666666666,False,True
8460,12,30.0,2018,2021,7,1,133.33333333333334,False,True
8461,8,30.0,2015,2021,8,1,166.66666666666666,False,True
8462,8,30.0,2008,2021,5,1,166.66666666666666,False,True
8463,12,30.3,2008,2021,8,1,336.63366336633663,True,False
8464,12,31.0,2008,2021,10,1,286.16129032258067,True,False
8465,12,33.0,2014,2021,8,1,268.8181818181818,True,False
8466,12,33.0,2008,2021,1,1,314.8787878787879,True,False
8467,12,33.0,2006,2021,12,1,268.3939393939394,True,False
8468,12,33.0,2009,2021,4,1,361.4848484848485,True,False
8469,8,33.0,2020,2021,6,1,220.5151515151515,True,False
8470,8,33.0,2012,2021,2,1,305.06060606060606,True,False
8471,12,33.0,2007,2021,4,1,309.09090909090907,True,False
8472,12,33.0,2010,2021,8,1,355.42424242424244,True,False
8473,12,33.0,2006,2021,2,1,121.21212121212122,False,True
8474,12,33.0,2009,2021,1,1,136.36363636363637,False,True
8475,12,33.0,2010,2021,9,1,196.96969696969697,False,True
8476,12,34.0,2007,2021,7,1,342.44117647058823,True,False
8477,12,35.0,2006,2021,1,1,249.34285714285716,True,False
8478,12,35.0,2008,2021,7,1,359.6,True,False
8479,12,38.2,2011,2021,9,1,292.0680628272251,True,False
8480,12,39.3,2008,2021,12,1,230.8142493638677,True,False
8481,12,40.0,2008,2021,12,1,221.775,True,False
8482,12,40.0,2008,2021,8,1,369.65,True,False
8483,12,40.1,2007,2021,2,1,269.4513715710723,True,False
8484,12,40.3,2008,2021,1,1,241.3647642679901,True,False
8485,8,40.48,2006,2021,2,1,173.4930830039526,True,False
8486,12,45.0,2010,2021,11,1,307.93333333333334,True,False
8487,12,45.5,2008,2021,11,1,506.74725274725273,True,False
8488,12,46.2,2007,2021,1,1,173.16017316017314,False,True
8489,0,46.92,2021,2021,10,1,325.78857630008525,True,False
8490,12,48.3,2007,2021,8,1,331.5527950310559,True,False
8491,12,48.3,2011,2021,8,1,301.9875776397516,True,False
8492,12,49.5,2014,2021,8,1,101.01010101010101,False,True
8493,12,49.59,2006,2021,2,1,106.6948981649526,True,False
8494,12,49.59,2006,2021,2,1,106.6948981649526,True,False
8495,12,49.59,2014,2021,10,1,181.48820326678765,False,True
8496,12,50.0,2007,2021,12,1,173.42,True,False
8497,12,50.0,2008,2021,12,1,295.72,True,False
8498,12,50.0,2007,2021,7,1,370.0,True,False
8499,12,50.0,2010,2021,12,1,320.28,True,False
8500,12,50.0,2008,2021,12,1,322.86,True,False
8501,12,50.0,2007,2021,6,1,233.26,True,False
8502,12,50.0,2009,2021,7,1,206.0,True,False
8503,12,50.0,2007,2021,8,1,240.0,True,False
8504,12,55.0,2011,2021,1,1,237.1818181818182,True,False
8505,8,55.0,2019,2021,1,1,145.45454545454547,False,True
8506,8,55.0,2019,2021,1,1,145.45454545454547,False,True
8507,12,59.4,2006,2021,5,1,233.2828282828283,True,False
8508,12,60.0,2006,2021,12,1,294.05,True,False
8509,8,65.0,2013,2021,3,1,123.07692307692308,False,True
8510,12,65.0,2013,2021,7,1,123.07692307692308,False,True
8511,12,66.0,2006,2021,8,1,333.3333333333333,True,False
8512,12,69.37,1989,2021,5,1,249.18552688482052,True,False
8513,12,70.0,2007,2021,12,1,165.3,True,False
8514,8,73.67,2006,2021,1,1,81.4442785394326,False,True
8515,25,74.6,2019,2021,2,1,343.37801608579093,True,False
8516,12,74.8,2019,2021,3,1,226.96524064171123,True,False
8517,25,80.49,2014,2021,10,1,148.20474593117157,True,False
8518,8,83.56,2005,2021,6,1,177.01053135471517,True,False
8519,12,89.0,2018,2021,11,1,168.53932584269663,False,True
8520,12,90.0,2007,2021,5,1,244.44444444444446,True,False
8521,12,90.0,1989,2021,9,1,60.32222222222222,True,False
8522,12,90.0,1989,2021,9,1,60.32222222222222,True,False
8523,12,93.24,2007,2021,5,1,165.47619047619048,True,False
8524,12,94.38,2007,2021,11,1,105.95465140919687,False,True
8525,12,99.17,2011,2021,10,1,167.0969043057376,True,False
8526,12,101.08,2021,2021,10,1,241.6798575385833,True,False
8527,8,111.12,2005,2021,6,1,135.80813534917206,True,False
8528,8,10.0,1984,2021,6,1,418.6,True,False
8529,12,13.0,2004,2021,10,1,337.38461538461536,True,False
8530,8,30.42,2019,2021,5,1,361.6042077580539,True,False
8531,8,30.44,2019,2021,11,1,213.53482260183966,False,True
8532,8,36.0,2019,2021,7,1,297.6111111111111,True,False
8533,8,36.0,2019,2021,3,1,166.66666666666666,False,True
8534,12,47.9,2005,2021,6,1,149.8329853862213,True,False
8535,8,50.0,2011,2021,2,1,205.34,True,False
8536,8,54.5,2019,2021,11,1,183.4862385321101,False,True
8537,8,55.62,2019,2021,5,1,161.81229773462783,False,True
8538,8,56.7,1986,2021,6,1,105.82010582010581,False,True
8539,8,60.0,2019,2021,6,1,150.0,False,True
8540,12,60.89,1978,2021,3,1,190.1954343898834,True,False
8541,12,93.08,2012,2021,11,1,102.82552642887839,True,False
8542,12,97.25,2008,2021,10,1,71.97943444730078,False,True
8543,8,185.94,2019,2021,6,1,44.90158115521136,True,False
8544,25,24.2,2012,2021,11,1,357.1487603305785,True,False
8545,8,26.4,2009,2021,1,1,386.0227272727273,True,False
8546,8,30.0,2014,2021,9,1,292.8666666666667,True,False
8547,8,30.0,2012,2021,3,1,335.56666666666666,True,False
8548,8,33.0,2015,2021,12,1,387.45454545454544,True,False
8549,12,33.0,2010,2021,10,1,268.8181818181818,True,False
8550,8,33.0,2012,2021,8,1,338.09090909090907,True,False
8551,8,33.0,2015,2021,1,1,387.06060606060606,True,False
8552,8,33.0,2012,2021,7,1,316.030303030303,True,False
8553,8,33.0,2012,2021,7,1,316.030303030303,True,False
8554,8,38.0,2015,2021,2,1,262.55263157894734,True,False
8555,8,39.0,2015,2021,12,1,175.82051282051282,True,False
8556,8,40.0,2015,2021,11,1,296.425,True,False
8557,8,40.0,2015,2021,11,1,296.425,True,False
8558,12,55.0,2015,2021,5,1,179.21818181818182,True,False
8559,12,57.2,2015,2021,3,1,240.68181818181816,True,False
8560,8,99.17,1970,2021,5,1,89.4524553796511,True,False
8561,8,82.5,2009,2021,1,1,48.484848484848484,False,True
8562,8,96.4,2017,2021,2,1,236.42116182572613,True,False
8563,8,49.65,2017,2021,9,1,241.69184290030213,False,True
8564,25,72.33,2016,2021,12,1,70.80049771878889,True,False
8565,8,72.73,2002,2021,10,1,159.09528392685274,True,False
8566,25,85.09,2016,2021,3,1,61.158773063814785,True,False
8567,8,100.0,2002,2021,8,1,125.71,True,False
8568,25,103.82,2017,2021,8,1,105.95261028703526,False,True
8569,12,26.4,2010,2021,8,1,336.0227272727273,True,False
8570,12,45.0,2014,2021,12,1,217.46666666666667,True,False
8571,12,50.0,2018,2021,3,1,205.34,True,False
8572,12,50.62,2003,2021,5,1,200.37534571315686,True,False
8573,12,66.0,2003,2021,7,1,190.46969696969697,True,False
8574,8,83.34,1985,2021,12,1,75.42596592272618,True,False
8575,12,116.73,2006,2021,8,1,102.80133641737342,False,True
8576,8,125.25,2005,2021,7,1,87.82435129740519,True,False
8577,8,125.25,2005,2021,7,1,87.82435129740519,True,False
8578,12,148.0,2017,2021,1,1,218.0608108108108,True,False
8579,12,52.9,2008,2021,4,1,164.72589792060492,True,False
8580,8,58.0,2000,2021,4,1,298.0344827586207,True,False
8581,8,58.0,2000,2021,3,1,258.62068965517244,False,True
8582,8,78.98,1979,2021,10,1,120.28361610534311,False,True
8583,8,81.98,2000,2021,3,1,146.3771651622347,False,True
8584,8,81.98,2000,2021,3,1,146.3771651622347,False,True
8585,8,32.89,2010,2021,11,1,275.7981149285497,True,False
8586,12,133.69,1987,2021,3,1,104.7198743361508,False,True
8587,12,133.69,1987,2021,1,1,104.7198743361508,False,True
8588,8,82.6,1997,2021,1,1,78.14769975786926,True,False
8589,8,82.64,1997,2021,1,1,78.10987415295257,True,False
8590,8,33.0,1978,2021,10,1,73.60606060606061,True,False
8591,12,10.0,1979,2021,9,1,448.6,True,False
8592,8,20.2,1978,2021,6,1,143.11881188118812,True,False
8593,8,24.0,1991,2021,3,1,299.4166666666667,True,False
8594,25,28.0,2018,2021,10,1,378.07142857142856,True,False
8595,8,29.75,1992,2021,10,1,247.2941176470588,True,False
8596,25,30.0,2018,2021,12,1,330.96666666666664,True,False
8597,12,32.68,1993,2021,3,1,116.12607099143207,True,False
8598,12,33.0,1979,2021,2,1,175.1818181818182,True,False
8599,12,33.0,2018,2021,3,1,45.45454545454545,False,True
8600,12,34.0,1990,2021,1,1,187.44117647058823,True,False
8601,12,40.0,2017,2021,9,1,382.15,True,False
8602,12,40.0,2018,2021,1,1,232.95,True,False
8603,12,40.0,2018,2021,7,1,185.725,True,False
8604,8,42.0,1986,2021,5,1,95.23809523809524,False,True
8605,12,45.0,2018,2021,3,1,222.22222222222223,False,True
8606,25,46.0,2018,2021,8,1,282.60869565217394,True,False
8607,8,48.86,1994,2021,11,1,127.1796970937372,True,False
8608,8,49.0,2010,2021,12,1,221.85714285714286,True,False
8609,12,50.0,2019,2021,1,1,180.0,False,True
8610,8,50.1,1989,2021,8,1,162.53493013972056,True,False
8611,12,51.56,1993,2021,3,1,73.60356865787432,True,False
8612,8,51.8,1963,2021,5,1,175.11583011583014,True,False
8613,12,53.0,2011,2021,7,1,165.77358490566039,True,False
8614,8,54.0,2010,2021,11,1,111.11111111111111,False,True
8615,12,54.5,2018,2021,3,1,217.41284403669724,True,False
8616,12,56.1,1996,2021,8,1,35.650623885918,False,True
8617,25,59.0,2018,2021,10,1,323.23728813559325,True,False
8618,25,59.0,2018,2021,8,1,341.40677966101697,True,False
8619,25,60.0,2018,2021,9,1,335.71666666666664,True,False
8620,12,60.0,2011,2021,1,1,116.66666666666667,False,True
8621,25,61.0,2018,2021,11,1,322.0163934426229,True,False
8622,8,73.71,1988,2021,10,1,123.06335639668974,True,False
8623,12,75.0,2018,2021,3,1,113.33333333333333,False,True
8624,8,77.75,1979,2021,1,1,38.58520900321543,False,True
8625,8,79.3,1993,2021,2,1,59.09205548549811,True,False
8626,8,79.35,1989,2021,12,1,114.31632010081917,True,False
8627,12,83.0,2018,2021,10,1,237.51807228915663,True,False
8628,8,85.0,2008,2021,2,1,161.96470588235294,True,False
8629,25,85.0,2018,2021,9,1,176.47058823529412,False,True
8630,8,96.69,2004,2021,10,1,207.77743303340574,True,False
8631,8,52.0,2016,2021,8,1,167.57692307692307,True,False
8632,8,26.44,2018,2021,11,1,451.17246596066565,True,False
8633,8,30.94,2013,2021,8,1,263.1868131868132,True,False
8634,8,30.94,2018,2021,2,1,261.1829347123465,True,False
8635,12,36.0,2020,2021,8,1,331.3611111111111,True,False
8636,12,36.0,2020,2021,7,1,331.3611111111111,True,False
8637,8,40.0,2020,2021,2,1,259.3,True,False
8638,12,43.0,1993,2021,6,1,113.62790697674419,True,False
8639,8,56.24,2018,2021,4,1,190.50497866287338,True,False
8640,8,85.0,2018,2021,3,1,100.0,False,True
8641,8,112.2,1985,2021,3,1,80.00891265597147,True,False
8642,12,50.25,2011,2021,10,1,190.46766169154228,True,False
8643,12,50.25,2011,2021,7,1,211.80099502487562,True,False
8644,12,19.83,2006,2021,2,1,100.85728693898135,False,True
8645,8,22.2,2007,2021,1,1,294.009009009009,True,False
8646,12,25.0,2011,2021,2,1,369.2,True,False
8647,12,25.4,2011,2021,9,1,379.0944881889764,True,False
8648,12,26.24,2009,2021,4,1,316.3109756097561,True,False
8649,12,26.4,2019,2021,9,1,498.3712121212121,True,False
8650,8,26.42,2009,2021,8,1,75.7002271006813,False,True
8651,12,26.44,2011,2021,12,1,270.1588502269289,True,False
8652,8,29.0,2007,2021,7,1,155.17241379310346,False,True
8653,8,30.0,2007,2021,9,1,241.43333333333334,True,False
8654,12,30.0,2012,2021,10,1,164.3,True,False
8655,12,30.0,2016,2021,9,1,340.0,True,False
8656,12,30.0,2016,2021,6,1,312.4,True,False
8657,12,30.0,2012,2021,1,1,289.4,True,False
8658,12,30.0,2015,2021,12,1,369.03333333333336,True,False
8659,8,33.0,2017,2021,7,1,361.4848484848485,True,False
8660,8,33.0,2016,2021,2,1,222.6969696969697,True,False
8661,12,33.0,2015,2021,10,1,268.8181818181818,True,False
8662,12,33.0,2011,2021,1,1,349.8484848484849,True,False
8663,12,33.0,2008,2021,11,1,303.93939393939394,True,False
8664,8,33.0,2017,2021,3,1,395.6969696969697,True,False
8665,12,33.0,2015,2021,7,1,290.030303030303,True,False
8666,12,33.0,2003,2021,2,1,90.9090909090909,False,True
8667,12,33.0,2010,2021,3,1,121.21212121212122,False,True
8668,12,33.45,2015,2021,6,1,134.52914798206277,False,True
8669,12,33.45,2015,2021,6,1,134.52914798206277,False,True
8670,12,36.36,2008,2021,5,1,186.63366336633663,True,False
8671,8,39.67,2014,2021,1,1,218.85555835644064,True,False
8672,12,40.0,2016,2021,7,1,276.775,True,False
8673,12,40.0,2016,2021,6,1,249.425,True,False
8674,12,42.0,2014,2021,3,1,299.54761904761904,True,False
8675,12,42.98,2005,2021,11,1,277.5476966030712,True,False
8676,8,43.0,2014,2021,11,1,224.25581395348837,True,False
8677,12,43.6,2009,2021,3,1,133.8761467889908,True,False
8678,12,44.5,2011,2021,1,1,196.1123595505618,True,False
8679,12,44.5,2011,2021,1,1,196.1123595505618,True,False
8680,12,45.0,2016,2021,1,1,278.77777777777777,True,False
8681,8,45.0,1992,2021,8,1,216.2,True,False
8682,12,49.0,2008,2021,11,1,239.3673469387755,True,False
8683,12,49.57,2008,2021,11,1,240.64958644341334,True,False
8684,12,50.0,2016,2021,3,1,354.88,True,False
8685,30,50.0,2009,2021,12,1,255.72,True,False
8686,8,50.0,2002,2021,6,1,190.7,True,False
8687,12,50.0,2011,2021,10,1,267.14,True,False
8688,12,50.0,2004,2021,10,1,211.42,True,False
8689,12,50.0,2009,2021,5,1,201.42,True,False
8690,12,55.0,2012,2021,1,1,209.9090909090909,True,False
8691,12,55.0,2008,2021,3,1,212.05454545454546,True,False
8692,12,55.0,2011,2021,8,1,184.4181818181818,True,False
8693,12,55.0,2011,2021,4,1,118.18181818181819,False,True
8694,8,55.0,2010,2021,10,1,90.9090909090909,False,True
8695,8,55.0,2010,2021,10,1,90.9090909090909,False,True
8696,12,55.0,2009,2021,12,1,118.18181818181819,False,True
8697,12,55.26,2016,2021,1,1,240.1918204849801,True,False
8698,12,56.0,2016,2021,11,1,288.26785714285717,True,False
8699,25,56.0,2012,2021,10,1,214.28571428571428,False,True
8700,12,56.1,2019,2021,7,1,407.4331550802139,True,False
8701,8,58.0,2016,2021,2,1,200.48275862068965,True,False
8702,8,59.0,2010,2021,1,1,101.69491525423729,False,True
8703,8,59.5,2011,2021,2,1,265.39495798319325,True,False
8704,12,59.6,2008,2021,12,1,200.1510067114094,True,False
8705,12,59.8,2008,2021,2,1,199.49832775919734,True,False
8706,8,60.0,2017,2021,4,1,211.9,True,False
8707,30,60.0,2009,2021,3,1,208.33333333333334,True,False
8708,8,60.0,2012,2021,1,1,133.33333333333334,False,True
8709,12,64.37,1997,2021,9,1,193.08684169644243,True,False
8710,8,66.0,2017,2021,5,1,177.4848484848485,True,False
8711,8,70.0,1994,2021,10,1,82.65714285714286,True,False
8712,8,73.13,1986,2021,11,1,138.6982086694927,True,False
8713,12,78.37,2012,2021,12,1,163.14916422100293,True,False
8714,8,79.67,1999,2021,5,1,86.06752855529056,True,False
8715,12,81.6,2010,2021,5,1,157.56127450980392,True,False
8716,12,81.6,2010,2021,5,1,157.56127450980392,True,False
8717,12,82.6,2003,2021,4,1,121.06537530266344,True,False
8718,12,84.99,1981,2021,6,1,223.0027062007295,True,False
8719,12,91.48,1987,2021,8,1,148.34936598163532,True,False
8720,12,98.44,2014,2021,2,1,178.8399024786672,True,False
8721,12,100.48,1990,2021,9,1,49.761146496815286,False,True
8722,8,112.22,1991,2021,3,1,79.0589912671538,True,False
8723,8,140.69,1983,2021,6,1,35.53912858056721,False,True
8724,8,33.0,2003,2021,7,1,188.3030303030303,True,False
8725,8,50.0,1990,2021,3,1,142.8,True,False
8726,12,55.57,2002,2021,3,1,89.97660608241857,False,True
8727,12,57.78,1998,2021,8,1,124.85289027345102,True,False
8728,8,60.0,1993,2021,4,1,159.51666666666668,True,False
8729,8,64.23,1980,2021,10,1,137.89506461155221,True,False
8730,8,75.26,2002,2021,4,1,66.43635397289397,False,True
8731,8,77.15,2011,2021,2,1,103.69410239792612,False,True
8732,8,77.15,2011,2021,10,1,129.61762799740762,False,True
8733,8,77.15,2011,2021,2,1,103.69410239792612,False,True
8734,8,77.15,2011,2021,10,1,129.61762799740762,False,True
8735,12,96.84,2010,2021,9,1,85.56381660470879,True,False
8736,12,19.8,2012,2021,5,1,386.010101010101,True,False
8737,8,20.0,1979,2021,1,1,287.75,True,False
8738,8,20.0,1979,2021,1,1,312.75,True,False
8739,12,20.0,2007,2021,11,1,338.55,True,False
8740,12,20.0,2016,2021,3,1,150.0,False,True
8741,8,20.2,2001,2021,11,1,311.1881188118812,True,False
8742,12,22.0,2014,2021,8,1,403.22727272727275,True,False
8743,12,23.0,2016,2021,3,1,130.43478260869566,False,True
8744,12,23.1,2013,2021,1,1,240.47619047619045,True,False
8745,8,23.1,2011,2021,3,1,173.16017316017314,False,True
8746,12,25.0,2016,2021,6,1,331.72,True,False
8747,8,25.0,2016,2021,2,1,342.88,True,False
8748,12,25.0,2016,2021,4,1,385.16,True,False
8749,12,25.0,2016,2021,9,1,434.84,True,False
8750,12,25.0,2015,2021,1,1,140.0,False,True
8751,12,26.4,2016,2021,8,1,325.22727272727275,True,False
8752,12,26.4,2016,2021,8,1,390.1515151515152,True,False
8753,12,26.65,2019,2021,6,1,187.6172607879925,False,True
8754,8,27.34,1979,2021,11,1,146.3057790782736,False,True
8755,12,28.0,2010,2021,10,1,275.5,True,False
8756,8,28.0,2006,2021,2,1,256.32142857142856,True,False
8757,12,28.0,2015,2021,5,1,367.85714285714283,True,False
8758,12,28.0,2004,2021,1,1,250.64285714285714,True,False
8759,8,28.0,2017,2021,4,1,160.71428571428572,False,True
8760,8,29.0,2014,2021,9,1,302.44827586206895,True,False
8761,8,29.7,2011,2021,1,1,251.010101010101,True,False
8762,8,29.7,2021,2021,2,1,362.52525252525254,True,False
8763,8,30.0,2016,2021,12,1,263.8,True,False
8764,8,30.0,2018,2021,5,1,416.6666666666667,True,False
8765,12,30.0,2003,2021,11,1,397.6333333333333,True,False
8766,8,30.0,2016,2021,2,1,312.4,True,False
8767,12,30.0,2015,2021,2,1,252.7,True,False
8768,8,30.0,2013,2021,1,1,289.4,True,False
